id,card01,card02,card03,card04,card05,card06,card07,card08,card09,card10,card11,card12,sub
25564,558.65,0,0,18.34,0,0,0,1,0,1.6,6,531.71,0
25565,10892.35,0,240.8,450.01,0,3,0,221.36,59.28,145.1,939.07,8833.73,0
25578,894.13,0,175.2,27.03,0,0,0,24.5,0,1.4,28,638,0
25579,10759.7,75.7,141.6,1285.9,50,44.4,66,404.5,141.12,308.9,298.4,7943.18,0
25582,676.76,0,0,9.43,0,0,0,0,0,1.4,0,665.93,0
25583,12247.42,0,106.2,1117.64,0,0.45,0,685.2,151.92,260.4,1178.5,8747.11,0
25584,549.41,0,0,14.11,0,0,0,0,0,1.5,0,533.8,0
25585,11184.98,0,95.1,762.52,55,39.35,0,499.3,285.54,269.4,609.6,8569.17,0
25586,245.71,0,0,13.61,0,0,0,8,0,1.8,0,222.3,0
25587,12619.66,0,175.61,470.43,15,13.05,0,283.5,121.98,167.3,287.59,11085.2,0
25590,1399.73,0,0,141.73,0,0,0,6.6,0,2.4,297.6,951.4,0
25591,10213.32,0,115.7,621.45,0,2.4,0,298.2,167.7,236.9,631.5,8139.47,0
25596,866.2,0,0,57.5,0,0,0,4.5,3.3,0,196.7,604.2,0
25597,9825.72,0,59.4,436.47,10,1.5,0,206.5,53.94,148.1,674.1,8235.71,0
25604,198.41,0,0,16.69,0,0,0,5.5,3.12,2.2,40.2,130.7,0
25605,6254.12,0,179.2,321.8,0,4.5,0,568.2,18,168.2,648.8,4345.42,0
25628,560.67,0,0,5.47,0,0,0,0,0,0,0,555.2,0
25629,10101.18,0,45.1,929.84,5.6,6.9,0,316,36.96,92.3,318.5,8349.98,0
25630,498.02,0,0,6.22,0,0,0,0,0,0.3,162.7,328.8,0
25631,10006.44,0,234.9,873.41,10.9,0.55,0,448.8,155.1,81.4,551.1,7650.28,0
25632,605.03,0,0,21.48,0,0,0,0,0,0.3,30.5,552.75,0
25633,11750.77,0,161.4,1049.16,18.3,6.75,0,259.26,117,103.8,369.45,9665.65,0
25634,340.29,0,0,9.79,0,0,0,0,0,0,8,322.5,0
25635,8843.85,0,123.6,870.92,3.5,32.4,0,367.52,14.22,75.1,176.3,7180.29,0
25640,539.2,0,0,0,0,0,0,2,0,0,4.1,533.1,0
25641,7157.27,0,144.3,578.58,12,3.55,0,226.22,10.74,132.93,191.8,5857.15,0
25654,215.37,0,0,9.87,0,0,0,0,0,0,0,205.5,0
25655,8727.9,0,45.6,759.1,16.5,2,0,424,32.72,131.2,316.6,7000.18,0
25670,1391.84,0,0,21.69,0,0,0,0,0,0,96.3,1273.85,0
25671,12662.02,0,159.4,941.63,1.5,8.45,0,311.13,90.5,124.5,670.64,10354.27,0
25672,146.45,0,0,3.55,0,0,0,0,0,0,5.9,137,0
25673,8393.5,0,12.5,666.75,4.1,16.25,0,230.14,63.9,156.1,274.2,6969.56,0
25674,785.12,0,0,15.72,0,0,0,0,3.6,1.7,119.4,644.7,0
25675,10556.74,0,189.4,581.07,0,17.65,0,297.55,110.88,67.3,789.97,8502.92,0
25696,366.59,0,0,0.09,0,0,0,0,0,0.8,0,365.7,0
25697,13635.59,0,111.9,689.69,51.6,11.7,0,352.23,173.76,124.5,956.6,11163.61,0
25706,565.62,0,0,7.77,0,0,0,22.2,0,0.5,0,535.15,0
25707,10251.64,0,133.9,325.5,52,29.8,0,546.9,57.6,49.7,671.8,8384.44,0
25716,567.16,0,0,29.06,0,0,0,3.2,0,0.6,0,534.3,0
25717,14394.31,0,452.6,1262.47,15.1,28,0,138.65,302.34,149,1955.7,10090.45,0
25724,577.16,0,0,3.51,0,0,0,0,0,0,7.2,566.45,0
25725,12539.6,0,195.5,977.47,5.5,23.75,0,188.09,40.8,152.6,1202.4,9753.49,0
25730,2199.83,0,164.7,3.53,0,0,0,0,3.6,1,0,2027,0
25731,5080.8,0,57.4,506.15,12.8,10.37,0,249.33,217.32,100.1,532,3395.33,0
25734,253.33,0,0,2.63,15,0,0,0,0,2.5,6,227.2,0
25735,7483.08,0,24.2,417.79,6.8,16.05,0,291.93,104.4,166.3,326.48,6129.13,0
25738,337.3,0,0,56.6,0,0,0,6,0,0.4,0,274.3,0
25739,11061.36,0,146.6,834.51,0,53.7,0,271.55,93.6,166.1,703,8792.3,0
25740,825.34,0,0,163.7,0,0,0,0,7.44,2.6,112.3,539.3,0
25741,13280.52,0,190.3,1208.28,45.6,2.4,0,536.2,25.62,248.53,1270.08,9753.51,0
25744,1166.73,0,21.1,20.23,0,0,0,2,14.4,0.9,52.7,1055.4,0
25745,9960.05,0,225,546.14,7,2.1,0,222.4,43.44,107.3,830.7,7975.97,0
25750,157.95,0,0,0.39,0,0,0,0,0,2,0,155.56,0
25751,15995.67,0,362.4,1447.75,4.8,11.85,0,189.23,94.2,173.3,2796.5,10915.64,0
25752,1161.48,0,0,69.28,0,0,0,0,0,4.1,16,1072.1,0
25753,15955.82,0,1207.7,1124.91,0,82.85,0,149.83,13.62,314.5,2151.8,10910.61,0
25756,550.95,0,0,4.4,0,0,0,0,0,1.2,205.6,339.75,0
25757,10842.19,0,334.1,1159.79,15,2.6,0,332.03,83.1,123.7,1652,7139.87,0
25758,848.68,0,35.3,37.48,0,0,0,3,0,2.6,0,770.3,0
25759,8576.12,0,292.8,829.8,0,30.35,0,174.33,25.44,65.1,1767.5,5390.8,0
25762,1271.08,0,0,59.38,0,0,0,12.5,0,0.5,104.4,1094.3,0
25763,14437.31,0,449.1,1527.55,65.7,16,0,64.2,166.62,96.2,1354.4,10697.54,0
25766,359.58,0,0,0.08,0,0,0,0,3.6,1.2,26.2,328.5,0
25767,12239.11,0,325.8,722.52,0,3.6,0,80.3,153.6,52.9,1845.6,9054.79,0
25778,1880.54,0,0,75.94,0,0,0,0,0,5.7,203.3,1595.6,0
25779,10533.57,0,321.6,923.76,0,0.7,0,284,44.82,219.2,767.2,7972.29,0
25784,264.8,0,2.1,9.6,0,0,0,0,0,0.6,0,252.5,0
25785,7420.94,0,80.7,568.89,0,46.1,0,339.2,73.62,121.6,153,6037.83,0
25786,1210.32,0,0,133.69,0,0,0,5,4.8,15.3,73.2,978.33,0
25787,9178.61,0,174.9,424.21,53.5,9.5,0,361.05,180,165.8,322.5,7487.15,0
25800,1415.93,0,0,48.23,0,0,0,4,7.2,2.2,308.4,1045.9,0
25801,12958.73,0,149.5,1966.37,0,112.5,0,186.7,174.58,116.3,722.45,9530.33,0
25802,386.33,0,73.4,4.6,0,0.13,0,0,0,0,0,308.2,0
25803,7346.78,0,246.8,704.02,31,117.95,0,259.03,36.72,36.8,650.9,5263.56,0
25818,620,0,0,9.8,0,0,0,31,0,0.6,0,578.6,0
25819,12337.81,0,332.8,1330.32,15.4,51.85,0,346.17,84.84,183.3,1266.8,8726.33,0
25820,2089.6,0,0,12.1,0,0,0,11.5,0,0.6,0,2065.4,0
25821,9024.18,0,638.88,1102.04,14.8,9.9,0,499.48,213.06,274.1,1238.7,5033.22,0
25822,578.7,0,0,9.1,0,0,0,0,0,1.2,0,568.4,0
25823,10966.53,20,523.7,771.36,18.8,93.15,0,213.16,141.12,241.1,1211.28,7732.86,0
25824,283.8,0,0,36.8,0,0,0,32.7,0,0.7,0,213.6,0
25825,12017.87,0,765.9,893.34,26,0,0,471.41,111.78,175.4,1599.5,7974.54,0
25830,559.1,4,17.9,6.9,0,0,0,13.6,0,0,108.7,408,0
25831,6537.31,0,267.2,765.49,0,29.4,0,172.7,122.1,141,1046.31,3993.11,0
25836,404.7,0,0,28.8,15,0,0,0,0,0,25.3,335.6,0
25837,8014.43,0,174.7,698.91,0.8,10.1,0,176.13,22.02,34.8,506.6,6390.37,0
25850,701.95,0,64.5,0.05,0,0,0,0,3.6,0,0,633.8,0
25851,6882.49,0,173.9,361.69,19.2,15.25,0,129.6,269.82,216.8,457.3,5238.93,0
25860,552.4,0,0,57,0,0,0,4,0,1.6,25.8,464,0
25861,6018.07,0,82.5,781.73,0,12,0,111.05,77.46,196.2,442.3,4314.83,0
25862,327.2,0,0,5.5,0,0,0,5.5,0,0.9,0,315.3,0
25863,8387.78,0,136.1,894.56,5,57.3,0,410.86,122.1,190.9,359.32,6211.64,0
25872,293.2,0,66.8,7.4,15,0,0,0,0,0,0,204,0
25873,6962.97,0,422.57,484.27,0,9,0,263.19,63.36,53.3,629.48,5037.8,0
25880,832.4,0,0,18.8,0,0,0,0,0,0,99.7,713.9,0
25881,9486.7,0,149.3,580.49,5,8.5,0,479.01,124.38,183.7,756.2,7200.12,0
25884,248.5,0,0,3.5,0,0,0,0,0,0.8,0,244.2,0
25885,8159.13,0,145.1,530.2,0,8,0,302.33,21.6,150.1,399,6602.8,0
25888,397.6,0,0,3,0,0,0,0,0,0,0,394.6,0
25889,9650.74,0,173.5,799.38,0,21.87,0,450.03,155.28,191.9,805,7053.78,0
25894,976.01,0,36.51,36.1,0,0,0,0,0,4,0,899.4,0
25895,8579.09,0,138.2,789.32,0,24.55,0,198.7,19.5,104.4,905.5,6398.92,0
25898,628.8,0,0,0,0,0,0,2,0,0.1,91.2,535.5,0
25899,7592.17,0,283.3,620.86,0,1.7,0,226,116.7,219.2,828.9,5295.51,0
25902,275,0,0,4.2,0,0,0,2,0,2.6,9.9,256.3,0
25903,9183.96,0,324.7,852.26,33.5,0.5,0,255.3,10.8,95.3,948.88,6662.72,0
25908,413.12,0,0,13.62,0,0,0,16,0,0,10.8,372.7,0
25909,15352.21,0,366.8,1798.34,43.5,44.6,0,611.6,212.64,116.2,1110.8,11047.73,0
25914,392.5,0,0,0,0,0,0,2,0,0,40.7,349.8,0
25915,10177.02,0,174.9,1092.47,13,1.95,0,721.59,129.6,314.8,494.5,7234.21,0
25916,367.3,0,0,30.8,0,0,0,0,0,1.3,0,335.2,0
25917,8657.34,0,330.5,556.79,0,4.9,0,112.5,10.02,279.1,702.3,6661.23,0
25922,434.2,0,0,0,0,0,0,0,0,0.3,4.8,429.1,0
25923,11388.37,0,840.6,737.8,40.43,1.45,0,654.6,49.92,84.6,1033.7,7945.27,0
25924,763.2,0,31.5,36.3,0,0,0,0,0,0,139.1,556.3,0
25925,11138.85,0,406.7,1066.01,0,34.95,0,317.13,15.8,197.5,336,8764.76,0
25926,235.3,0,0,0,0,0,0,1,0,2.7,3.9,227.7,0
25927,10064.68,0,307.2,607.81,25.25,57.4,0,439.04,86.94,142.5,402.2,7996.34,0
25932,431.34,0,0,8.4,0,0,0,2,0,0.1,0,420.84,0
25933,9436.57,0,205.6,733.12,10,14.05,11.3,416.56,67.44,100.9,835.7,7041.9,0
25934,396.4,0,33.11,4.03,0,0,0,0,0.06,1.2,6.5,351.5,0
25935,14037.45,0,904.3,1242.25,18,86.55,0,274.21,68.16,103.8,501.1,10839.08,0
25940,120.9,0,0,2.8,0,0,0,0,0,0,0,118.1,0
25941,9046.62,0,344.5,478.38,0,66.35,0,198,138,74.7,634.45,7112.24,0
25942,240.14,0,0,0.04,0,0,0,0,0,0,0,240.1,0
25943,20236.17,0,368.5,1398.66,31.3,76.9,0,700.9,208.86,336.2,1374.6,15740.25,0
25944,673.9,0,0,0,0,0,0,12.6,0,0,131.8,529.5,0
25945,8864.5,0,185.5,541.62,107.8,118.75,0,63.6,118.8,205.1,1599.26,5924.07,0
25950,484.53,0,0,47.43,0,0,0,5.5,0,1,29.3,401.3,0
25951,8481.83,0,311.2,914.86,42.4,54.8,0,142.9,78.66,119.6,1068.5,5748.91,0
25954,839.6,0,0,7.6,0,0,0,6.6,0,0,206.1,619.3,0
25955,13477.24,60.44,146.33,1128.38,31,27.25,0,211.45,65.16,100,813.2,10894.03,0
25956,193.3,0,0,28.9,0,0,0,0,0,0,16.9,147.5,0
25957,10411.37,0,163.5,694.2,21.4,12,0,318.1,94.74,91.5,658.1,8357.83,0
25962,871,0,0,213.3,0,0,0,12.4,0,0,31.1,614.2,0
25963,11890.79,0,389.4,943.03,32.5,20.25,0,590.63,205.5,128.2,778.11,8803.17,0
25978,268.5,0,0,6.6,0,0,0,0,0,0,0,261.9,0
25979,12128.98,0,556.9,933.48,86.5,57.9,0,335.05,136.2,130.4,711.7,9180.85,0
25990,681.3,0,10,75.9,0,0,0,7.1,0,0.1,0,588.2,0
25991,14140.4,0,501.9,956.06,11.9,13.2,0,279.2,187.26,253.7,979.8,10957.38,0
25998,330.9,0,0,2.8,0,0,0,1,0,0.3,0,326.8,0
25999,7525.35,15,189.3,607.25,5.5,2.95,0,66.23,24.24,105.8,715.3,5793.78,0
26000,518.21,0,0,19.41,0,0,0,16,0,2.1,10,470.7,0
26001,7280.48,0,188.6,336.27,0,6.05,0,166.08,46.8,130.1,521.3,5885.28,0
26006,570.9,0,0,58.5,0,0,0,0,0,0,0,512.4,0
26007,10981.44,0,482.1,968.13,36.1,12.15,0,667.31,122.8,123,966.8,7603.05,0
26024,965.1,0,0,31.8,0,0,0,0,0,0.7,277.7,654.9,0
26025,13900.82,0,777.63,909.18,31,14.15,0,483.85,65.16,74.2,848.2,10697.45,0
26046,590.55,0,0,71,0,0,0,0,0,1.35,0,518.2,0
26047,13283,0,993.9,524.49,4.4,65.8,0,580.83,159.36,33.9,774,10146.32,0
26048,768.91,0,0,9.51,0,0,0,0,0,0,147.9,611.5,0
26049,7277.65,0,310.1,769.72,0,17.4,0,72.29,79.2,99.6,90,5839.34,0
26056,166.37,0,0,10.7,0,0,0,0,2.22,3.55,30.6,119.3,0
26057,13759.63,0,446.3,1492.82,1,42.2,0,885.5,125.7,131.6,1759.3,8875.21,0
26064,246.19,0,0,21.09,0,0,0,0,0,0.4,1.8,222.9,0
26065,8770.65,0,317.4,588.97,0,27.35,0,86.43,171.84,116.4,889.9,6572.36,0
26082,316.02,0,0,4.12,0,0,0,0,0,0,0,311.9,0
26083,9887.92,0,385.5,494.36,6,9.9,0,319.65,78.42,62.6,509.6,8021.89,0
26090,126.56,0,0,8.56,0,0,0,3.6,0,1.4,0,113,0
26091,13364.41,0,600.1,1205.93,0.5,23.85,1,662.63,17.4,159.8,1113.7,9579.5,0
26102,829.91,0,0,25.11,0,0,0,24.9,0,0.1,262.2,517.6,0
26103,13319.98,0,416.2,963.25,0,14.2,0,269.13,0.48,173.4,1253.3,10230.02,0
26112,818.94,0,0,220.84,0,0,0,11,0,2.5,62.5,522.1,0
26113,6039.46,0,415,545.3,17.7,0.6,0,102.93,7.2,115.6,908.76,3926.37,0
26114,816.7,0,0,16.8,0,0,0,10.1,0,0,56,733.8,0
26115,9896.25,0,592.2,599.86,36.2,55.8,0,221.3,127.5,99.8,764.8,7398.79,0
26126,215.11,0,0,0.01,0,0,0,0,0,1.8,0,213.3,0
26127,7124.24,0,125,426.17,5,0,0,132,139.62,148,142.82,6005.63,0
26130,545.91,0,0,3.41,0,0,0,0,0,0,13.8,528.7,0
26131,6922.08,0,144.74,835.69,15,1.9,0,320.4,28.8,111,826.11,4638.44,0
26150,373.5,0,0,16.4,0,0,0,3,0,1,33,320.1,0
26151,8625.91,0,83.6,432.1,0,1.3,0,104.33,129.42,125.8,707.4,7041.96,0
26156,549.7,0,0,16.5,0,0,0,4,7.2,0.8,45.6,475.6,0
26157,11879.01,0,164.2,561.7,4.6,6.45,0,165.49,466.78,230.95,951.6,9327.24,0
26170,288.38,0,0,5.62,0,0,0,6.1,1.56,0.8,41.6,232.7,0
26171,9832.37,0,100.5,892.57,8.5,27.4,0,836.8,230.22,185.2,302.4,7248.78,0
26180,318.7,0,0,0,0,0,0,0,0,0.4,0,318.3,0
26181,4342.52,0,142.3,339.17,0,5,0,130.3,93.6,88.4,353.34,3190.41,0
26190,243.11,0,0,0.01,0,0,0,1,0,0,19.1,223,0
26191,9307.17,0,94.3,819.16,75.5,1.5,0,313.6,72.3,97.6,596.6,7236.61,0
26192,667.62,0,0,0.02,0,0,0,0,0,0,136.3,531.3,0
26193,7488.24,0,178.9,661.97,0,21.4,0,225.8,79.26,108.7,1036.1,5176.11,0
26194,506.42,0,0,0.02,0,0,0,2,0,0,0,504.4,0
26195,10736.94,0,138.7,1068.95,12,24.85,0,176.5,128.7,311.3,1195.8,7680.14,0
26216,1354.94,0,29.5,133.64,0,0,0,0,0,1.9,116.4,1073.5,0
26217,13272.07,0,708.4,1503.34,18,3.6,3,251.65,294.48,98.3,2524.07,7867.23,0
26222,338.07,0,0,7.07,0,0,0,0,0,0,0,331,0
26223,9494.97,0,155.8,339.22,42,12.7,0,131.8,153.3,173.4,737.1,7749.65,0
26224,416.54,0,0,0.04,0,0,0,0,0,0.7,93.3,322.5,0
26225,8209.65,0,145.78,510.81,33.3,10.35,0,194.66,129.18,244,259.6,6681.97,0
26228,1162.6,0,28,0.1,0,0,0,4.6,0,0,103.5,1026.4,0
26229,8266.16,0,119.3,944.1,0,0.6,0,294.26,54.54,25.6,896.6,5931.16,0
26234,262.78,0,0,1.38,0,0,0,0,0,0.1,0,261.3,0
26235,6848.06,0,48.2,375.17,4.6,20.6,0,192.2,25.68,64.1,436.5,5681.01,0
26242,637.57,0,0,45.47,0,0,0,13.3,0,0.8,52.2,525.8,0
26243,12288.05,0,491.6,959.39,0,250.15,0,397.7,39.6,85.9,1487.4,8576.31,0
26248,386.13,0,0,26.23,0,0,0,26.5,0,1,8.5,323.9,0
26249,8860.47,0,274.8,545.3,36,65.65,0,193.5,148.98,371.5,1094.2,6130.54,0
26252,217.26,0,0,0,0,0,0,0,6.36,0,4.9,206,0
26253,11769.02,0,314.8,885.68,3.3,25.6,0,325.27,186,182.4,1010.2,8835.77,0
26260,1189.41,0,62.41,6.6,0,0,0,0,0,0,0,1120.4,0
26261,10790.73,0,330.8,1189.43,97,14.45,0,294.63,136.8,143.4,1113.6,7470.62,0
26266,566.72,0,0,12.84,0,0,0,7.4,2.88,0.5,23.3,519.8,0
26267,7749.93,0,270.18,338.67,4,57.7,0,417.4,115.56,55.5,405.7,6085.22,0
26274,335.94,0,0,75.89,0,0,0,3,0,1.7,0,255.35,0
26275,12603.13,0,672.58,796.61,10.5,54.9,0,316.03,197.1,114.5,949.02,9491.89,0
26284,909.71,0,0,16.13,0,0,0,7,2.88,3.1,82.4,798.2,0
26285,14049.58,0,211.8,959.45,30.57,35.7,0,213.9,57.54,205.4,717.8,11617.42,0
26290,1112.6,0,0,20.5,0,0,0,0,0,0,43.8,1048.3,0
26291,8891.59,0,201.7,677.04,0,1.95,0,205.7,85.14,133.7,508.2,7078.16,0
26294,412.64,0,0,0,0,0,0,1,2.94,0.6,101.6,306.5,0
26295,5749.75,0,114.5,315.77,6,36.65,0,125.7,102.3,227.4,507.8,4313.63,0
26302,90.16,0,0,0.01,0,0,0,9.5,0,2.55,0,78.1,0
26303,8807.02,0,203.2,623.19,0,41.65,0,282.5,147.66,160.55,573.25,6775.02,0
26304,767.7,0,0,97.1,0,0,0,0,0,0,107.9,562.7,0
26305,10306.72,0,325.5,867.54,13.7,30.75,0,339.2,51.54,111.6,903.18,7663.71,0
26310,360.5,0,0,4.6,0,0,0,0,3.6,0.1,13.1,339.1,0
26311,7161.16,0,138.7,388.04,10,10.95,0,174.25,176.4,121.7,543.6,5597.52,0
26312,706.23,0,0,8.57,0,0,0,4,1.26,0,104.3,588.1,0
26313,7919.32,0,279.9,793.83,0,22.4,0,274.06,30.06,129.9,408.35,5980.82,0
26314,309.43,0,0,16.05,0,0,0,0,0.18,2.6,7.6,283,0
26315,6609.99,0,171.2,491.16,6,16.25,0,227.8,63,50.41,567.7,5016.47,0
26318,336.04,0,0,16.84,0,0,0,0,0,0,0,319.2,0
26319,9154.48,83.68,177.8,632.16,0,17,0,300.37,104.76,158,565.9,7114.81,0
26324,789.02,0,0,17.32,0,0,0,25.9,0,2.3,0,743.5,0
26325,10420.01,0,375.7,1117.63,0,90.34,0,530.85,13.02,233.4,890.5,7168.57,0
26332,429.83,0,28,36.58,0,0,0,1,0,3,20.5,340.75,0
26333,10630.12,0,342.7,606.6,0,7.55,12,150,14.46,152.2,1292.6,8052.01,0
26352,1102.51,0,0,22.75,0,0,0,1,2.46,1.7,15.5,1059.1,0
26353,10258.61,0,436.66,797.98,18.8,4.75,0,256.7,92.04,93.5,775.1,7783.08,0
26356,310.2,0,0,1.54,0,0,0,0,5.16,0,52.6,250.9,0
26357,11781.89,45,571.8,537.61,14,10.5,0,140.6,49.14,167.8,1249.9,8995.54,0
26364,80.68,0,0,8.4,0,0,0,0,4.08,0,1,67.2,0
26365,8272.69,0,407.36,401.91,5,32.23,0,180.73,83.46,77.7,516.63,6567.67,0
26366,369.93,0,0,31.26,0,0.12,0,28,0,1,0,309.55,0
26367,11510.24,0,261.9,790.4,30.5,4.95,0,157.7,0,136.6,1305.6,8822.59,0
26368,125.56,0,0.4,0.01,0,0,0,0,0,1.85,0,123.3,0
26369,7990.04,0,78.4,396.36,10,0.15,0,223.43,68.22,67,753.6,6392.88,0
26386,623.01,0,0,0.01,0,0,0,0,0,0.6,10.6,611.8,0
26387,7681.55,0,11,732.51,4,10.5,0,43.1,102.24,96.6,340.4,6341.2,0
26390,548.04,0,0.12,0.02,0,0,0,0,0,1.2,0,546.7,0
26391,6961.03,71.44,33,621.14,0,59.25,0,114.7,129.6,255.6,486.4,5189.9,0
26394,346.8,0,1.1,15.1,0,0,0,14,0,3.9,85.6,227.1,0
26395,11495.75,0,159.1,1198.93,1.7,42.65,0,371.21,286.2,393.4,491.3,8551.26,0
26400,246.25,0,0,0,0,0,0,0,3.6,0.5,8.1,234.05,0
26401,10492.25,0,76.1,807.13,21.7,34.5,0,437.6,269.28,253.7,160.7,8431.54,0
26404,237.7,0,0,16.2,0,0,0,0,0,0,0.8,220.7,0
26405,8799.74,0,245.7,608.3,10.9,51.8,0,507.48,102.96,151.2,589,6532.4,0
26414,1121.46,0,0,9,0,0,0,2,2.46,7.7,50.4,1049.9,0
26415,15058.71,0,396.9,987.06,54,23.3,1.5,523.95,429.36,123.8,1219.63,11299.21,0
26422,185.8,0,0,12.9,0,0,0,0,3.6,1.3,29.4,138.6,0
26423,11474.23,0,286.4,686.97,14.7,26.55,0,460.21,101.34,137.3,813,8947.76,0
26434,498.25,0,0,27.4,0,0,0,2,0,0.1,22,446.75,0
26435,8297.02,0,32.8,766.21,0,4.5,0,323.15,68.88,125.7,438.48,6537.3,0
26436,577.6,0,2.3,0.9,0,0,0,8,0,0.3,4.8,561.3,0
26437,9802.57,0,205.7,862.15,0,13.9,0,115.9,95.46,187.1,571.95,7750.41,0
26442,191.89,0,0,48.59,0,0,0,0,0,0.9,0,142.4,0
26443,10870.95,0,753.6,947.66,35.5,82.25,3,303.6,51.06,98.5,1150.65,7445.13,0
26452,391.55,0,0,0.05,0,0,0,0,0,2.5,0,389,0
26453,8567.75,0,422.7,433.31,44.4,21.05,0,399.82,210,469.82,500.4,6066.25,0
26460,582.68,0,39.2,0.02,0,0,0,0,3.06,3.3,0,537.1,0
26461,12446.09,0,305.7,1567.24,23,2.7,0,153.9,86.34,213.5,1019.3,9074.41,0
26468,970.66,0,0,0,0,0,0,0,7.26,0,311.3,652.1,0
26469,11815.21,0,558.26,831.48,4.4,77.8,0,444.33,94.86,146.5,687.6,8969.98,0
26476,895.14,0,2.6,152.1,25,0,0,13,3.66,3.8,50.8,644.18,0
26477,9337.83,5,376.2,790.54,55.8,13.4,0,192.56,123.06,257.7,777.2,6746.37,0
26482,681.5,0,28,116.9,0,0,0,1,3.9,1.2,80.8,449.7,0
26483,9470.48,0,344.1,454.25,0,3.95,0,133.8,97.62,133.2,1185.7,7117.86,0
26488,278.2,0,0,37.2,0,0,0,2,0,0,0,239,0
26489,4513.56,0,87.3,205.36,13,17.7,0,136.5,43.2,39.9,308.5,3662.1,0
26494,611.62,0,0,0,0,0,0,0,1.62,0.2,0,609.8,0
26495,9264.71,0,467.9,713.72,24.8,78.65,0,252.06,156.78,151.5,846.7,6572.6,0
26500,1180.8,0,0,321.6,0,0,0,2,0,0.6,3.2,853.4,0
26501,7101.23,0,162.7,350.73,0,20.9,0,100.1,47.58,122.1,449.9,5847.22,0
26516,809.9,0,0,5.1,0,0,0,0,0,1.1,82.4,721.3,0
26517,9092.31,0,348.3,1029.35,10,35.1,0,317.1,28.02,79.1,1179.1,6066.24,0
26526,1083.93,0,10.22,12.01,0,0,0,0,0,1.3,55,1005.4,0
26527,9251.84,0,541.8,1066.12,5.5,22.5,0,371.08,73.14,146.3,629,6396.4,0
26548,596.7,0,0,18.8,0,0,0,16.9,4.2,0.3,0,556.5,0
26549,9762.81,0,286.06,529.42,10.6,41.5,0,479.18,116.4,199.2,1159.46,6940.99,0
26556,453.15,0,3.3,4.6,0,0,0,4,0,0,0,441.25,0
26557,6532.28,0,165.1,441.58,5.6,0,0,114,35.7,52.2,464.12,5253.98,0
26564,539.3,0,0,0,0,0,0,0,0,0,0,539.3,0
26565,8405.1,0,193.6,458.5,13,4.3,0,141.2,10.8,60.1,282.9,7240.7,0
26566,591.35,0,0,6.4,0,0,0,8,0,0,0,576.95,0
26567,10646.17,0,323.8,878.61,46,56.7,0,322.4,85.92,194,814.64,7924.1,0
26568,307.4,0,0,6.2,0,0,0,0,0,1.1,41.4,258.7,0
26569,10348.16,0,79.6,811.52,8.2,15,0,227.7,23.82,147.6,522.9,8511.82,0
26570,462.74,0,0,7.82,0,0,0,0,3.72,1,0,450.2,0
26571,13425.54,0,603.2,1178.8,2.5,26.9,0,261.59,70.2,33.1,1981.55,9267.7,0
26572,827.32,0,0,0,15,0,0,0,3.72,1.6,81.9,725.1,0
26573,8680.3,0,100.7,904,4.6,34.25,0,396.1,9.24,202.25,500.32,6528.84,0
26574,526.7,0,0,6,0,0,0,0,0,0,0,520.7,0
26575,9501.98,0,185.18,1265.8,20.1,12.5,0,464.56,29.04,72.3,646.05,6806.45,0
26576,505.6,0,0.8,0,0,0,0,0,0,0,0,504.8,0
26577,11802.34,20,632.4,625.13,13.9,91.3,0,285.02,124.62,107.4,834.9,9067.67,0
26592,386.91,0,0,1.51,0,0,0,1,10.8,2.5,0,371.1,0
26593,9195.66,0,216.5,599.3,0,15.35,0,369.96,104.28,210.9,506.4,7172.97,0
26594,470.26,0,0,0.04,0,0,0,22.7,0.12,0.3,0,447.1,0
26595,7257.39,63.64,15.5,836.65,0,14.1,0,257.8,62.7,138.5,356.5,5512,0
26596,1126,0,0,0,0,0,0,0,3.6,2.6,0,1119.8,0
26597,9457.72,0,63,811.43,27.41,7.75,3.4,313,48.54,197.8,605.4,7379.99,0
26600,538.94,0,0.2,0.04,0,0,0,1,2.4,0,89.1,446.2,0
26601,12208.01,0,92.8,1629.41,39.2,7.8,0,520.89,186,164.1,1997.47,7570.34,0
26608,131.16,0,0,3,0,0,0,0,2.76,0,0,125.4,0
26609,7884.95,0,102.8,138.9,30,4.7,0,40,78.66,142.9,292.2,7054.79,0
26618,262.1,0,0,18.2,0,0,0,0,0,0,0,243.9,0
26619,10431.82,0,172.2,586.9,15,4.4,0,752.1,138.54,119.03,922.6,7721.05,0
26626,1452.2,0,33,121.5,0,0,0,0,0,0,213.4,1084.3,0
26627,13302.25,0,267.9,1348.6,25,1.55,5,202.1,180.3,162.3,2906.09,8203.41,0
26628,1111.55,0,0,9.35,0,0,0,3,0,0.4,0,1098.8,0
26629,12387.71,0,221.7,1030.84,37.41,60.9,0,263.12,290.1,167,2232.58,8084.06,0
26630,356.02,0,0,9.72,0,0.8,0,0,2.4,0.2,27,315.9,0
26631,15859.24,0,221.3,702.17,0,0.6,0,842.73,216.66,189.7,3367.85,10318.23,0
26642,1209.48,0,0,0.06,0,0,0,6.6,2.82,0,171.2,1028.8,0
26643,6102.6,0,4.5,687.23,0,12.45,0,185.09,110.88,17.3,591.6,4493.55,0
26656,610.75,0,0.2,0.05,0,0,0,33,0,0.7,5.8,571,0
